"('May', '2009')",Dynamic Analysis of a Vehicular-mounted Automatic Weapon–Planar Case,"Huai-Ku Sun, Yun-Tien Liu, Cun-Gin Chen","(56, 5)"
"('May', '2009')",Evaluation of a Light Machine Gun Using Analytic Network Process,"Emel Kizilkaya Aydogan, Cevriye Gencer, Saim Aytürk","(56, 6)"
"('May', '2009')",RDX/AP-CMDB Propellants Containing Fullerenes and Carbon Black Additives,"X. Han, T. F. Wang, Z. K. Lin, D. L. Han, S. F. Li, F. Q. Zhao, L. Y. Zhang","(56, 7)"
"('May', '2009')",Size and Shape of Ammonium Perchlorate and their Influence on Properties of Composite Propellant,"Sunil Jain, Dr. Mehilal, S. Nandagopal, P. P. Singh, K. K. Radhakrishnan, B. Bhattacharya","(56, 8)"
"('May', '2009')",Sarin Assay using Acetylcholinesterases and Electrochemical Sensor Strip,"Miroslav Pohanka, Jiri Binder, Kamil Kuca","(56, 9)"
"('May', '2009')",Artificial Neural Network-based Technique for Operation Process Control of a Technical Object,Stanislaw Duer,"(56, 10)"
"('May', '2009')",Buckling Analysis of Composite Hexagonal Lattice Cylindrical Shell using Smeared Stiffener Model,"M. Buragohain, R. Velmurugan","(56, 11)"
"('May', '2009')",Seismic Response Control Systems for Structures,"Nishant Kishore Rai, G.R. Reddy, S. Ramanujam, V. Venkatraj, P. Agrawal","(56, 12)"
"('May', '2009')",Software Reliability through Theorem Proving,"S.G.K. Murthy, K. Raja Sekharam","(56, 13)"
"('March', '2009')",Cowl Deflection Angle in a Supersonic Air Intake,S. Das,"(57, 0)"
"('March', '2009')",Development of Eddy Current Test Procedure for Non-destructive Detection of Fatigue Cracks and Corrosion in Rivets of Air-intake Structures,B. Sasi,"(57, 1)"
"('March', '2009')",Tracking the Warhead Among Objects Separation from the Reentry Vehicle in a Clear Environment,Cheng-Yu Liu,"(57, 2)"
"('March', '2009')",New Density-based Thermal Conductivity Equation for Snow,R.K. Aggarwal,"(57, 3)"
"('March', '2009')",Numerical Analysis on Protecting Performance of Layered Arch Structures Subjected to Blast Loading,Dong Yongxiang,"(57, 4)"
"('March', '2009')",Fuzzy Cognitive Maps for Identifying Critical Path in Strategic Domains,Goutam Banerjee,"(57, 5)"
"('Marc', 'h')",Fusion of Radar and IRST Sensor Measurements for 3D Target Tracking using Extended Kalman Filter,V.P.S. Naidu,"(57, 6)"
"('March', '2009')",Median Predictor-based Lossless Video Compression Algorithm for IR Image Sequences,Ram Saran,"(57, 7)"
"('March', '2009')",Series Resistance of Silicon Millimeter Wave (Ka-band) IMPATT Diodes,Tapas Kumar Pal,"(57, 8)"
"('March', '2009')",High Yield Production of Heterologous Proteins with Escherichia coli,N.K. Tripathi,"(57, 9)"
"('March', '2009')",Image Pre-processing Algorithms for Detection of Small/Point Airborne Targets,Hari Babu Srivastava,"(57, 10)"
"('March', '2009')",Isolation of cDNA fragment of Glycerol-3-Phosphate Acyltransferase Gene from Seabuckthorn,Sanjay Mohan Gupta,"(57, 11)"
"('March', '2009')",Measuring Errors’ Spectrum of the Artillery Radar Stations,Wieslaw Madej,"(57, 12)"
"('January', '2009')",Angular Orientation of Anti-Aircraft Gun for Interception of a Moving Air Target,Deepak Kumar,"(58, 0)"
"('January', '2009')",Conversion Method of Impact Dispersion in Substitute Equivalent Tests Based on Error Propagation,Gang Wang,"(58, 1)"
"('January', '2009')",Thermo Creep Transition in Non-homogeneous Thick-walled Rotating Cylinders,Sanjeev Sharma,"(58, 2)"
"('January', '2009')","Dependence of Particle Size and Size Distribution on Mechanical Sensitivity and Thermal Stability of Hexahydro-1, 3, 5-trinitro-1, 3, 5-triazine",Xiaolan Song,"(58, 3)"
"('January', '2009')",New Geo-location Approach Based on Camera Coordinates and Common Points on Multiple Images,Yu Jiaxiang,"(58, 4)"
"('January', '2009')",Backward-Wave Oscillation Criterion in a Step-Tapered Helix Travelling-Wave Tube,S. K. Datta,"(58, 5)"
"('January', '2009')",Estimation of Fatigue-life of Electronic Packages Subjected to Random Vibration Load,M.I. Sakri,"(58, 6)"
"('January', '2009')",Ray-Trace of an Abnormal Radar Echo Using Geographic Information System,Chi-Nan Chen,"(58, 7)"
"('January', '2009')",Design and Analysis of Filament Wound Composite Pressure Vessel with Integrated-end Domes,M. Madhavi,"(58, 8)"
"('January', '2009')",Microencapsulation Technology and Applications,Rama Dubey,"(58, 9)"
"('January', '2009')",Dynamic Behaviour of Concrete Sandwich Panel under Blast Loading,Dong Yongxiang,"(58, 10)"
"('January', '2009')",Cascade Protector for Hardening Electronic Devices against High Power Microwaves,Geng Yang,"(58, 11)"
"('November', '2008')",Ballistic Missile Warhead Recognition based on Micro-Doppler Frequency,"Sun Hui-Xia, Liu Zheng, Xue Ning","(59, 0)"
"('November', '2008')",Object Area-based Method for Elliptic and CircularFit of a Two-tone Image,Debasis Chaudhuri,"(59, 1)"
"('November', '2008')",Void Generation Between Shell and Charge ofWarhead under the Projection Load,"Zhang Qi, Xiang Cong","(59, 2)"
"('November', '2008')",Thermal Decomposition of Ammonium Perchlorate in thePresence of Nanosized Ferric Oxide,"Satyawati S. Joshi, Prajakta R. Patil, V. N. Krishnamurthy","(59, 3)"
"('November', '2008')",All-State Radiation Monitoring Network in the Czech Republic,"Jiri Havranek, Renata Havrankova, Leos Navratil, Jozef Rosina, Zuzana Freitinger Skalicka","(59, 4)"
"('November', '2008')",Assessment of Ration Scales of the Armed Forces Personnel in Meeting theNutritional Needs at Plains and High Altitudes–I,"S.T Babusha, Vijay K. Singh, Vasudha Shukla, S.N. Singh, N.N. Prasad","(59, 5)"
"('November', '2008')",Damage Assessment Software Program,"N. Prabhakar, Bidisha Lahiri, C. Sangeetha","(59, 6)"
"('November', '2008')",Determination of Moving Tank and Missile ImpactForces on a Bridge Structure,"Tsung-Chien Chen, Ming-Hui Lee","(59, 7)"
"('November', '2008')",Performance Simulation of HF-VHF Mobile Radio Systems in a Tactical Vehicle,"S. Sathyamurthy, S. Sundaresh","(59, 8)"
"('November', '2008')",Plasma Frequency Reduction Factor,"S. K. Datta, Lalit Kumar","(59, 9)"
"('November', '2008')",Wireless Channel Models for Indoor Environments,"K.V. Anusuya, S. Bharadhwaj, S. Subha Rani","(59, 10)"
"('November', '2008')",Photo-induced Structural Changes in Polyolefin-nanoclay Composite,"R. S. Chauhan, Anand Singh, Anchal Roy Shrivastava, Lokendra Singh, S. C. Pant","(59, 11)"
"('September', '2008')",Carbon Nanotube-based Cold Cathode for High Power MicrowaveVacuum Electronic Devices: A Potential Field Emitter,"P. Verma, S. Gautam, S. Pal, P. Kumar, P. Chaturvedi, J.S.B.S. Rawat, P. K. Chaudhary, Dr. Harsh, P. K. Basu, P. K. Bhatanagar","(60, 0)"
"('September', '2008')",Electron Microscopy of Multi-walled Carbon Nanotubesfor Display Devices Application,"P. Ghosal, R. Sarkar, K. Muraleedharan, P. Chaturvedi, J.S.B.S. Rawat, Dr. Harsh","(60, 1)"
"('September', '2008')",Tactical Requirements Enforcing Ability Analysis of Different WeaponManipulators for Military Unmanned Ground Vehicles,"Tsung-Chien Chen, Yung-Lung Lee","(60, 2)"
"('September', '2008')",Structure of the Anthrax Research Literature,"Ronald N. Kostoff, Stephen A. Morse, Serkan Oncu","(60, 3)"
"('September', '2008')",ELISA Detection of Francisella tularensis using Polyclonaland Monoclonal Antibodies,"Miroslav Pohanka, Oto Pavlis, Michal Kroca","(60, 4)"
"('September', '2008')",Thermal Conductivity of Nanofluids,A. K. Singh,"(60, 5)"
"('September', '2008')",Nanoparticle-based Sensors,V.K. Khanna,"(60, 6)"
"('September', '2008')",Carbon Nanotubes: Detection of Chemical and Biological Warfare Agents,"Om Kumar, Yamini Singh, V. K. Rao, R. Vijayaraghavan","(60, 7)"
"('September', '2008')",Chiral Nanoscience and Nanotechnology,"Dibyendu S. Bag, T.C. Shami, K.U. Bhasker Rao","(60, 8)"
"('September', '2008')",Nanotechnology Applications for Chemical and Biological Sensors,"M. K. Patra, K. Manzoor, M. Manoth, S. C. Negi, S. R. Vadera, N. Kumar","(60, 9)"
"('September', '2008')",Respiratory Protection Against Chemical and Biological Warfare Agents,"G.K. Prasad, Beer Singh, R. Vijayaraghavan","(60, 10)"
"('September', '2008')",Carbon Nanotube–Purification and Sorting Protocols,"Poornendu Chaturvedi, Preeti Verma, Anand Singh, P. K. Chaudhary, Dr. Harsh, P. K. Basu","(60, 11)"
"('July', '2008')",Carbon Nanotubes and Related Structures,"Kingsuk Mukhopadhyay, Kanik Ram, K.U. Bhasker Rao","(61, 0)"
"('July', '2008')",Gigas Growth of Carbon Nanotubes,"Mukul Kumar, Yoshinori Ando","(61, 1)"
"('July', '2008')",Synthesis and Characterisation of Nanomaterials,"P. Saravanan, R. Gopalan, V. Chandrasekaran","(61, 2)"
"('July', '2008')",Development and Characterisation of Nanoclays from Indian Clays,"S. Manocha, Nikesh Patel, L.M. Manocha","(61, 3)"
"('July', '2008')",Electrochemical Characterisation of Nanocrystalline Nickel,"Deepika Sachdeva, Naveen Gupta, R. Balasubramaniam","(61, 4)"
"('July', '2008')",Controlled Synthesis of Nanomaterials using Reverse Micelles,"Sonalika Vaidya, Jahangeer Ahmed, Ashok K. Ganguli","(61, 5)"
"('July', '2008')",Analysis of Acoustic Emission Signals using WaveletTransformation Technique,"S.V. Subba Rao, B. Subramanyam","(61, 6)"
"('July', '2008')",Auto-video Tracking System: Performance Evaluation,"B. S. Chauhan, Manvendra Singh, V. K. Sharma, P. C. Pandey","(61, 7)"
"('July', '2008')","Numerical Simulation of Projectile Impact on Mild Steel Armour Platesusing LS-DYNA, Part II: Parametric Studies","M. Raguraman, A. Deb, N. K. Gupta, D. K. Kharat","(61, 8)"
"('July', '2008')",Nanotechnology and Protective Clothing for Defence Personnel,"G. Thilagavathi, A.S.M. Raja, T. Kannaian","(61, 9)"
"('July', '2008')",Carbon Nanomaterials: Applications in Physico-chemical Systemsand Biosystems,"Maheshwar Sharon, Madhuri Sharon","(61, 10)"
"('July', '2008')",Nanomaterials in Pyrotechnics,"R.G. Sarawadekar, J.P. Agrawal","(61, 11)"
"('July', '2008')",Sol-gel Synthesis and Characterisation of NanocrystallineYttrium Aluminum Garnet Nanopowder,"Kiranmala Devi, Rekha Choudhary, A.K. Satsangi, Ravi Kumar Gupta","(61, 12)"
"('July', '2008')",Low-pressure Chemical Vapour Deposition of Silicon Nanoparticles:Synthesis and Characterisation,"A. Kumar, Pankaj B. Agarwal, Sachin Kumar, B. C. Joshi, H. Chander","(61, 13)"
"('July', '2008')",Effects of Temperature on Tribological Properties of Al2O3-TiO2 Coating,"V. V. Narulkar, S. Prakash, K. Chandra","(61, 14)"
"('July', '2008')",Numerical Analysis of Integrated Liquid Ramjet Engine,"G. Raja Singh Thangadurai, B.S. Subhash Chandran, V. Babu, T. Sundararajan","(62, 0)"
"('May', '2008')",Pixel-level Image Fusion using Wavelets and Principal Component Analysis,"V.P.S. Naidu, J.R. Raol","(62, 1)"
"('May', '2008')",Terrain Classification using Multiple Image Features,"Jharna Majumdar, B. Vanathy, Lekshmi S.","(62, 2)"
"('May', '2008')",Impact of Dwell Angle on the Electromagnetic Torque Ripplesof the Switched Reluctance Motor,"G. Bhuvaneswari, P. Srinivasa Rao, Sarit Guha Thakurta, S.S. Murthy","(62, 3)"
"('Check', 'Manually')",Estimation of Drag Coefficient from Radar-tracked Flight Data of a Cargo Shell,"G. G. Dutta, Ankur Singhal, A. Kushari, A. K. Ghosh","(62, 4)"
"('May', '2008')",Polyvinyl Acetate Resin as a Binder Effecting Mechanical and CombustionProperties of Combustible Cartridge Case Formulations,"M.T. Shedge, C.H. Patel, S.K. Tadkod, G.D. Murthy","(62, 5)"
"('May', '2008')",Decoy's Operational Jamming Effect,"Lü Xiangyin, Yang Li, Yang Hua","(62, 6)"
"('May', '2008')",Comparison of Mesh Adaptivity Schemes in Finite ElementSimulation of Tube Extrusion Process,"K. K. Pathak, P. D. Patil, A. R. Kalinadh, K. C. Jain","(62, 7)"
"('May', '2008')",Numerical Simulation of Projectile Impact on Mild Steel ArmourPlates using LS-DYNA: Part I: Validation,"A. Deb, M. Raguraman, N.K. Gupta, V. Madhu","(62, 8)"
"('May', '2008')",Design and Simulation of Blending Function for Landing Phase of a UAV,"K. Senthil Kumar, C. Sudhir Reddy, J. Shanmugam","(62, 9)"
"('May', '2008')",Design and Modelling of a Two-port Surface Acoustic WaveResonator using Coupling-of-modes Theory,"Mamta Khaneja, U. Mittal","(62, 10)"
"('May', '2008')",Preparation of Oxime HI-6 (Dichloride and Dimethanesulphonate)ŒAntidote against Nerve Agents,"Kamil Kuca, Petr Stodulka, Martina Hrabinova, Petra Hanusova, Daniel Jun, Bohumil Dolezal","(62, 11)"
"('May', '2008')",Sensors in Unmanned Robotic Vehicle,"B. Rohini, J. Sreekantha Reddy","(62, 12)"
"('March', '2008')",Plasticity Methods in Protection and Safety of Industrial Plant andStructural Systems Against Extreme Dynamic Loading,Norman Jones,"(63, 0)"
"('March', '2008')",Finite Eulerian Elastoplasticity without Strain,"A. Meyers, H. Xiao, O. Bruhns","(63, 1)"
"('March', '2008')",Inelastic Deformation Behaviour of Polypropylene in Large Strain Region and after Cyclic Preloadings,Kaneko Kenji,"(63, 2)"
"('March', '2008')",Multiscale Coupled Model of Thermoelastoviscoplasticity and Damageand its Application for Modelling Metal Forming Processes,V. N. Kukudzhanov,"(63, 3)"
"('March', '2008')",Aging Maxwell Constitutive Model for Concrete,"Milan Suter, Gurmail S. Benipal","(63, 4)"
"('March', '2008')",Perforation of Layered Composite Plates byImpactors of Different Nose Shapes,"R. Velmurugan, N.K. Gupta","(63, 5)"
"('March', '2008')",Perforated Plates as Passive Mitigation Systems,"G.S. Langdon, G. N. Nurick, V. H. Balden, R. B. Timmis","(63, 6)"
"('March', '2008')",Ballistic Performance of Coconut Shell Powder/Twaron Fabricagainst Non-armour Piercing Projectiles,"M.S. Risby, S.V. Wong, A.M.S. Hamouda, A.R. Khairul, M. Elsadig","(63, 7)"
"('March', '2008')",Influence of Polymer Restraint on Ballistic Performanceof Alumina Ceramic Tiles,"P.R.S. Reddy, V. Madhu, K. Ramanjaneyulu, T. Balakrishna Bhat, K. Jayaraman, N. K. Gupta","(63, 8)"
"('March', '2008')",Dynamic Yield Strength of Mild Steel under Impact Loading,"Manjit Singh, D. Sood, R. K. Gupta, R. Kumar, P. C. Gautam, Bhupinder Sewak, A. C. Sharma, Thomson Mathew","(63, 9)"
"('March', '2008')",Brittle Failure in Heterogeneous Crystalline Rocks,"K. S. Rao, Hossein Noferesti","(63, 10)"
"('March', '2008')",Behaviour of Bi-material Interface Cracks in the Presenceof Material Nonlinearity of Adherends,"B. Dattaguru, R. Muthukuma","(63, 11)"
"('March', '2008')",Two Wheeler Helmets with Ventilation and Metal Foam,"Praveen K. Pinnoji, Puneet Mahajan","(63, 12)"
"('January', '2008')",Numerical Modelling of Liquid Ramjet Combustors,"G. Raja Singh Thangadurai, B.S. Subhash Chandran, V. Babu, T. Sundararajan","(64, 0)"
"('January', '2008')",Trajectory Correction Flight Control System using Pulsejeton an Artillery Rocket,"S. K. Gupta, S. Saxena, Ankur Singhal, A. K. Ghosh","(64, 1)"
"('January', '2008')",Blast Load Input Estimation of the Medium Girder Bridgeusing Inverse Method,"Ming-Hui Lee, Tsung-Chien Chen","(64, 2)"
"('January', '2008')",Inverse Estimation of Time-varied Heat Flux and Temperature on 2-D GunBarrel using Input Estimation Method with Finite-element Scheme,"Tsung-Chien Chen, Chiun-Chien Liu","(64, 3)"
"('January', '2008')",Performance Improvement of Cooling Systemin T72 Bridge Layer Tank,"N. Venkateswaran, S.R. Radhakrishnan, P.L. Sathyanarayanan","(64, 4)"
"('January', '2008')",Evaluation of Energetic Plasticisers for Solid Gun Propellant,"R.S. Damse, Amarjit Singh","(64, 5)"
"('Januar', 'y')",Filled Ethylene-propylene Diene Terpolymer Elastomer as ThermalInsulator for Case-bonded Solid Rocket Motors,"C. M. Bhuvaneswari, S. D. Kakade, V. D. Deuskar, A. B. Dange, Manoj Gupta","(64, 6)"
"('January', '2008')",Fuzzy Decision Aid for Technology Evaluation,"Pramod Kumar Sahoo, Debasis Dutta","(64, 7)"
"('January', '2008')",Fuzzy Logic Applications in Filtering and Fusion for Target Tracking,"S. K. Kashyap, J. R. Raol","(64, 8)"
"('January', '2008')",Fusion of Noisy Multi-sensor Imagery,"Anima Mishra, Subrata Rakshit","(64, 9)"
"('January', '2008')",Object Hierarchy-based Supervised Characterisation ofSynthetic Aperture Radar Sensor Images,"Ish Rishabh, Subrata Rakshit","(64, 10)"
"('January', '2008')",Multi-input Fuzzy Logic Controller for Brushless dc Motor Drives,"Y. H. Bharathi, B. R. Rekha, P. Bhaskar Bhaskar, C. S. Parvathi, A. B. Kulkarni","(64, 11)"
"('January', '2008')",Finite Element Analysis of Collapse of Metallic Tubes,"P.K. Gupta, N.K. Gupta, G.S. Sekhon","(64, 12)"
"('November', '2007')",Automatic Classification of Aerial Imagery,"Jharna Majumdar, Lekshmi S., B. Vanathy","(65, 0)"
"('November', '2007')",Tensile Strength of Snow using Centrifugal Technique,"Agraj Upadhyay, S.K. Joshi, Chaman Chandel","(65, 1)"
"('November', '2007')",Landmine Detection Technologies to TraceExplosive Vapour Detection Techniques,"J. C. Kapoor, G. K. Kannan","(65, 2)"
"('November', '2007')",Modelling of DMNB Content for Marked Plastic Explosives,"R.K. Sinha, Himanshu Shekhar, A. Subhananda Rao, Haridwar Singh","(65, 3)"
"('November', '2007')",Stabilisation of Red Phosphorus to Prevent Moisture Absorptionand Suppression of Phosphine Release,"M. R. Somayajulu, G. K. Gautam, A. Subhananda Rao","(65, 4)"
"('November', '2007')",Biohazards of Protein Biotoxins,"Jiri Patocka, Zdenek Hon, Ladislav Streda, Kamil Kuca, Daniel Jun","(65, 5)"
"('November', '2007')",Detection of Ricin in Water Samples using DisposableScreen-printed Electrodes,"S. Suresh, Om Kumar, Pawan Kolhe, V. Kameswara Rao, K. Sekhar","(65, 6)"
"('November', '2007')",Impact of Phospho-ELK-1 Expression in Enterocytes inBiodosimetry after Low-dose Irradiation,"J. Österreicher, D. Driak, Z. Vilasova, J. Vavrova","(65, 7)"
